Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Xetro.G01401	Xetro.G01401	15.8664838917872	3.2636056812845	1.3768876036207	2.37027748140258	0.0177747397006063	0.0726336334930705
Xetro.K01074	Xetro.K01074	14.8604079646531	3.24137807237535	1.30691626362563	2.48017272612643	0.0131318752598868	0.0577868116140729
Xetro.F01936	Xetro.F01936	326.789695256557	3.2394507533232	1.02523622794497	3.1597115523478	0.00157925403084209	0.0112530952851212
Xetro.A02427	Xetro.A02427	19.2182465588537	3.21487273157329	0.644259168719008	4.99003023575974	6.03698423222118e-07	1.52657711326741e-05
Xetro.K02972	Xetro.K02972	36.1883924211544	3.21254161652587	0.788721558847385	4.07309979103473	4.63915352084329e-05	0.000637933903494973
Xetro.J00640	Xetro.J00640	7.1278035456146	3.19201034456058	0.938390858705792	3.40157868647925	0.0006699783802235	0.00572025159851566
sia2	sia2	20.4921569470402	3.16673713089666	0.783513388914446	4.04171412473776	5.30618973429769e-05	0.000713567754345122
Xetro.K02218	Xetro.K02218	13.0726661591789	3.15817660095612	0.698395431395386	4.52204647823386	6.12446069230317e-06	0.000114779343116391
sult2b1	sult2b1	56.112430296721	3.15073714430982	0.552816215446798	5.69942967711851	1.20208898002409e-08	4.63725566381556e-07
Xetro.B02242	Xetro.B02242	3.12120700714612	3.14578146959521	1.26608002908661	2.48466242048276	0.012967433841854	0.0572379352902546
c3ar1	c3ar1	864.40515014542	3.14035716027263	1.0550789837122	2.97641902525967	0.00291636086516149	0.0180550181636608
rerg	rerg	6.87994346261574	3.13580385852133	0.856850931357913	3.65968425050528	0.000252526216567708	0.00259481734522424
esrrgr	esrrgr	35.5934336291024	3.12752526140217	0.651220604112639	4.80255882822346	1.56650774753701e-06	3.5430785074464e-05
cd3g	cd3g	3.70376696963187	3.12323064074388	1.24400895709932	2.51061748624895	0.012052021066057	0.0542854528415719
Xetro.K01699	Xetro.K01699	352.241951240745	3.1147521078018	0.754795741647474	4.12661589876396	3.68140509519628e-05	0.000523016826024526
Xetro.C00635	Xetro.C00635	8.56281315044971	3.10877056045878	1.0034457142294	3.09809540902387	0.00194768713533671	0.0132421009994698
Xetro.B01290	Xetro.B01290	4.0476429254779	3.10791160153048	0.978335540331968	3.17673382332191	0.00148943668837264	0.0107162227887313
reep6	reep6	504.904701195443	3.10730477526284	0.288618991772907	10.7661133322361	4.97564814269461e-27	4.38271673902351e-24
Xetro.G00486	Xetro.G00486	3.79634995556955	3.10458405841895	1.276130312771	2.43281115364906	0.0149821126308183	0.0636219347155441
Xetro.K04968	Xetro.K04968	4.50353090366598	3.09444507786453	1.0056686760902	3.07700254709633	0.00209093514201055	0.0139821917657432
Xetro.F01680	Xetro.F01680	5.01800941503284	3.06534529852052	1.09908921959436	2.78898677547929	0.00528732239831253	0.0287978346359482
acap1	acap1	56.4854523114317	3.06379921123785	0.364944378505226	8.39524977418984	4.64904880281788e-17	1.06827056186489e-14
Xetro.G00206	Xetro.G00206	5.89106289162013	3.06328691213784	0.95781010171845	3.19821946609443	0.00138279000356804	0.0101290139063445
Xetro.K01056	Xetro.K01056	7.52835768917929	3.05505753806062	1.08971069598183	2.80354918908823	0.00505435217159021	0.027863961641364
mcf2l2	mcf2l2	3.55278118828087	3.0497570045346	1.11011084256179	2.74725449712455	0.00600964818596415	0.0317398307756368
Xetro.K03034	Xetro.K03034	22.9725344865674	3.04596373756965	0.774866161468529	3.93095464615068	8.46092333192375e-05	0.00104967088754031
Xetro.A01311	Xetro.A01311	4.30189615058908	3.04223522340057	1.10061103544616	2.76413294562991	0.00570742800668936	0.0304568431883704
cdk14	cdk14	29.7010452420229	3.03696281588813	0.758228534808419	4.00533965218742	6.192843155495e-05	0.000810797095213652
ccng1	ccng1	2769.46923688349	3.03324691240898	0.918091607029895	3.30386084480371	0.000953631549627861	0.00756748159126614
chad	chad	120.515523844751	3.02704566524112	0.507457388912607	5.96512284849679	2.44450055316833e-09	1.11053169829467e-07
slc6a20	slc6a20	10.4196497592976	3.02174323043821	0.648996348560247	4.65602501022037	3.22372790531036e-06	6.60364417812607e-05
Xetro.A01592	Xetro.A01592	6.32530582037975	3.02133652944073	0.985758875141266	3.06498536876754	0.0021768064593016	0.0143903122509486
c9orf100	c9orf100	393.08895595584	3.01804149346969	0.320720109598432	9.41020348630003	4.95177325586241e-21	2.30912838152055e-18
otop2	otop2	34.1414027857806	3.01588879378205	0.678389557208146	4.4456592259375	8.76227525633053e-06	0.000154019816174191
Xetro.J00710	Xetro.J00710	8.78265886039338	3.0140628807481	0.77339223691329	3.89719826097249	9.73119519899314e-05	0.00117597637103686
zp3	zp3	777.405567626181	2.96557362832637	0.302577825021521	9.80102764673995	1.11445979755258e-22	6.31062860364148e-20
gpnmb	gpnmb	1595.1078161862	2.95341055293708	0.23466424460837	12.5856862338189	2.53133383089596e-36	6.68904964814257e-33
gmip	gmip	10.6828094796802	2.94711877964747	1.19690945642745	2.46227378672743	0.0138059232862134	0.0598558692105316
Xetro.K03997	Xetro.K03997	291.152597909224	2.93823246835168	0.5442756762438	5.39842693068566	6.72277374653405e-08	2.14698203362601e-06
Xetro.K04718	Xetro.K04718	13.3503294918528	2.93791591976265	1.10206778584893	2.66582142903266	0.00768004749265389	0.038607214012691
Xetro.B01714	Xetro.B01714	49.1346649019886	2.93035310607668	0.51446020318279	5.69597626395119	1.22667943901604e-08	4.70920157520563e-07
gast	gast	7.17700653591878	2.92351223475771	0.787847480374433	3.71075913496389	0.000206638648097056	0.0021944110954982
henmt1	henmt1	59.4208264912316	2.91795077634271	0.442923085326404	6.5879401481013	4.4597034169124e-11	3.08771168887101e-09
foxd4l1.2	foxd4l1.2	17.0516586080563	2.91505189580279	1.07158577901943	2.7203159587189	0.00652195655729151	0.0339146019074637
st6galnac1	st6galnac1	17.1089287402166	2.91416013670722	0.589720563925175	4.94159490947813	7.74860806075176e-07	1.8988281422445e-05
Xetro.G00875	Xetro.G00875	220.107836025274	2.91230910909917	1.09839912057155	2.6514124552319	0.00801558897455182	0.0399393976088998
Xetro.K04067	Xetro.K04067	20.8691498053491	2.90551305945325	1.15886398458849	2.50720800550636	0.0121689077453524	0.0546492340095218
Xetro.K01436	Xetro.K01436	40.2544204105814	2.90412848290558	0.873020584528079	3.32652921863857	0.000879348002005925	0.00712784385061551
hepacam	hepacam	19.263338803375	2.90219758608711	0.557847387394669	5.20249382118885	1.96631899022318e-07	5.58709455017715e-06
lct.1	lct.1	191.937988758865	2.89882707424952	0.841254050177942	3.44584025911835	0.000569286770483626	0.0050312384314481
Xetro.K03275	Xetro.K03275	11.1830458598996	2.89679124897939	0.985408070098459	2.93968695495862	0.00328543998303593	0.0198138649414358
Xetro.E01370	Xetro.E01370	66.5007984126557	2.89410002210411	0.436182405453817	6.63506823273397	3.24352458675382e-11	2.30610234632205e-09
Xetro.B02429	Xetro.B02429	4.68055721212287	2.86981537666263	0.923181894423644	3.10861314980002	0.00187967655780555	0.0128456574935303
Xetro.J00656	Xetro.J00656	6.78458206895401	2.85865046840104	0.88783804240361	3.21978821797489	0.00128285331150009	0.00955340825353207
Xetro.K04650	Xetro.K04650	4.19979770822517	2.8566022278414	0.997504374898165	2.86374907191062	0.00418659521117967	0.0240850751354331
znf33a	znf33a	361.99955456472	2.85646467143375	0.663574447987037	4.30466344823686	1.67239780986403e-05	0.000266759228122678
Xetro.K00289	Xetro.K00289	60.7516458832835	2.85540091436837	0.364277318914656	7.83853609902445	4.55829188578414e-15	6.89136443469248e-13
Xetro.K04338	Xetro.K04338	18.1015582339111	2.83806023222492	1.0383844271382	2.73314984128437	0.00627317861922374	0.0328363311349595
atp4b	atp4b	3.79486874738285	2.83657945769631	1.09326813475367	2.59458715343919	0.00947045996150606	0.0452817076868753
slc46a2	slc46a2	13.3742832496635	2.83435669471961	0.703632974278932	4.02817491267261	5.62115181728874e-05	0.000747052490051241
zdhhc4	zdhhc4	217.497701418885	2.81459212270812	0.381281650948414	7.3819238762395	1.56018395714051e-13	1.77961990219156e-11
Xetro.G01204	Xetro.G01204	7.8167557195496	2.81377291165482	1.13118347106863	2.48745935882236	0.0128659152847693	0.0569007215732265
c3p1	c3p1	19.8961613367397	2.80615620669129	0.652179435025497	4.30273641882249	1.68701502449038e-05	0.000268783575576978
cacna1a	cacna1a	11.1296247198986	2.80356273536338	0.756437694817691	3.70627052904743	0.000210333630048958	0.0022291709254186
Xetro.A02620	Xetro.A02620	12.0662189997607	2.80083265807076	0.85848173141573	3.26254194536194	0.00110417831041533	0.00845736575441308
Xetro.K02938	Xetro.K02938	10.8240855512309	2.79929708575782	0.85123291912571	3.28852071256001	0.00100715373459461	0.00786621796157512
Xetro.A00451	Xetro.A00451	36.4525028421992	2.7977380838478	0.889254489937385	3.14616132446494	0.00165428729966412	0.0116988069296051
gda	gda	5.56626857094979	2.7963524448094	1.06699189076637	2.62078134708307	0.00877285085516199	0.0427716944368368
c9orf156	c9orf156	184.309583940244	2.78497205317556	0.611201954963567	4.55654964870256	5.20007518963692e-06	0.000100178848276663
rpl3l	rpl3l	10.4492115667399	2.77738723858654	1.07079267401854	2.59376750138136	0.00949306585700894	0.0453761106912501
guca1a	guca1a	19.6213032609664	2.7606553873228	1.06156665256049	2.60054833171719	0.00930749071574529	0.0446776461695857
lonrf3	lonrf3	2131.39261609568	2.74632332445915	0.469754831813514	5.84629074246415	5.02655187945179e-09	2.10835926054783e-07
ccnb1ip1	ccnb1ip1	4.43652254403672	2.72560869791186	0.977822807427059	2.78742598066795	0.00531285899012287	0.028897214164116
nodal	nodal	138.967336380925	2.71573562670733	0.632597632300299	4.29299050145378	1.76282550603424e-05	0.000277553112196354
loxl4	loxl4	5.03186580654252	2.71449385756179	1.07548757839076	2.52396579198381	0.011603921966031	0.0526711087235676
Xetro.G00105	Xetro.G00105	17.7083270589678	2.71158699914284	0.763380437737815	3.55207818421219	0.000382201276659939	0.0036329743653737
cpxm2	cpxm2	41.4491752552127	2.710761565488	0.602988352524991	4.49554548464624	6.93918221921219e-06	0.00012719160009897
lrrc14b	lrrc14b	50.3675119502796	2.70844444916655	0.346575658050923	7.81487212459853	5.50188567777259e-15	8.1525605066434e-13
Xetro.A01039	Xetro.A01039	6.92377020053056	2.70169045555995	0.765905612511944	3.52744569490645	0.000419589821732969	0.00392483576612167
Xetro.D01004	Xetro.D01004	19.5367065758675	2.69797364881201	0.591749093438374	4.5593202908607	5.13194509353753e-06	9.91071735177072e-05
Xetro.F01940	Xetro.F01940	159.327974782974	2.68259781072913	0.890955320964004	3.01092293587358	0.00260454946224974	0.0165644331022742
gpat2	gpat2	96.2852100925993	2.68098471959893	0.404205842375236	6.63272134772881	3.29553601225983e-11	2.33262158367766e-09
gabbr2	gabbr2	34.6376205180948	2.66886541589535	0.711983610011618	3.748492771978	0.000177900463617029	0.00193060359387268
Xetro.K00622	Xetro.K00622	8.50042347402024	2.66812061628281	1.01754195219122	2.62212345204753	0.00873837713580846	0.0426560866650995
fmo3	fmo3	6.46315879008694	2.66471084690129	1.20594369495797	2.20964781195209	0.0271296143189431	0.0990649550960026
itga2b.1	itga2b.1	8.72642102711046	2.65864433903964	0.647751473517771	4.10442036449756	4.05329862045683e-05	0.000567211382412559
dapp1	dapp1	13.1086241565989	2.64860540656903	0.59182596908432	4.47531123155508	7.63000852424121e-06	0.000137158486566717
Xetro.K02939	Xetro.K02939	5.39668118199798	2.6468752081912	1.17878364887022	2.24542918518427	0.0247405935722818	0.0932636304784891
Xetro.D01136	Xetro.D01136	9.31678750884535	2.64357577774014	0.797085943767712	3.3165504904582	0.000911361182019309	0.0073199754513253
rgs16	rgs16	274.295792451211	2.64148177091821	0.390760586600913	6.75984697918365	1.38137557075777e-11	1.03799571916419e-09
galm	galm	55.3679542780896	2.63499768299065	0.435602378342122	6.04908929335807	1.45666910560857e-09	7.04130752116581e-08
rasl11a	rasl11a	70.0448641334994	2.63196125003814	0.353574819484667	7.44385941814016	9.77855603062219e-14	1.2018527586474e-11
Xetro.K02554	Xetro.K02554	9.51142641750783	2.62361502992022	0.763985416767713	3.43411663670266	0.000594488331088742	0.00521328124414381
znf3	znf3	193.006133503564	2.61297011233028	0.57343567146753	4.55669265506834	5.19653756700906e-06	0.000100178848276663
Xetro.K03598	Xetro.K03598	15.7482191471431	2.60361703834251	0.496194909744974	5.24716595678233	1.54456755369038e-07	4.5016762065737e-06
Xetro.F01736	Xetro.F01736	8.63104102913614	2.60096882522048	0.781783751204093	3.32696710722691	0.000877967362818135	0.00712029285804682
oc90	oc90	3.64906893178981	2.59677333982212	1.15745154006092	2.24352661856189	0.0248628753258833	0.0934346736885234
Xetro.K01093	Xetro.K01093	251.578672951183	2.59541349955216	0.298640251055762	8.69076921271252	3.59993677321591e-18	1.05698143591367e-15
fam189b	fam189b	24.7999336636899	2.590052425564	0.646648909508909	4.0053456945145	6.19268484815049e-05	0.000810797095213652
il28b.2	il28b.2	32.8249776951213	2.58414109070425	0.655725526437909	3.94088835422048	8.11804060111051e-05	0.00101267925830533
Xetro.J00380	Xetro.J00380	11.3653339905874	2.57830090505908	0.684668088094899	3.76576760315096	0.000166038179336386	0.00182434881038005
cnga3	cnga3	5.99701463223715	2.57519593739678	0.957641408502938	2.68910253308964	0.00716444095541812	0.036501353260975
Xetro.C00124	Xetro.C00124	7.83774939730479	2.56745453654691	0.887207729327443	2.893859523173	0.00380538367529196	0.0222307878304178
nim1	nim1	14.2286094661723	2.5617915996755	0.625492089519491	4.09564188356642	4.21000292921212e-05	0.000588102171300954
calcoco1	calcoco1	39.9853401786636	2.55100732398188	0.894404925079003	2.85218389618835	0.00434199734222604	0.0247991238692341
Xetro.A01262	Xetro.A01262	15.3054616802569	2.54585342229823	0.671451350313762	3.79156795367017	0.000149699174908574	0.00167737132026533
ubap1	ubap1	8.48577885757823	2.54526237078215	0.696342119027936	3.65518945534305	0.00025699212332703	0.00263387854903042
gucy1b2	gucy1b2	7.40691558702232	2.54390733754717	0.775979757849153	3.27831662078187	0.00104428190842876	0.00809241918775071
Xetro.I01185	Xetro.I01185	80.1153454547543	2.54288988696221	1.01983316871026	2.49343712773934	0.0126512987549535	0.0562654535090569
tbr1	tbr1	15.0893713838351	2.54074770179051	0.826324479938436	3.07475787475134	0.00210673507546742	0.0140558508663583
Xetro.D01489	Xetro.D01489	28.6428981419623	2.53936433759328	0.608386678210965	4.17393152831779	2.99387769298386e-05	0.000437089602414909
hist1h2al	hist1h2al	22.2121702672781	2.53365515546525	0.788637012883464	3.21270129866407	0.00131492966290501	0.009723978453992
Xetro.D00048	Xetro.D00048	4.17366404960103	2.52753027221229	0.970966841824118	2.60310668020745	0.00923832023147891	0.0444532829347794
cpa6	cpa6	21.251454831427	2.5199787173654	0.948601887874264	2.65651876680581	0.00789520564094786	0.0394884812104821
Xetro.I01723	Xetro.I01723	12.1575069628306	2.51178316958475	0.827890407522877	3.03395612119753	0.00241369533414509	0.0155945963825878
acmsd	acmsd	28.2823765300262	2.50923548684503	0.526875475375915	4.76248298529125	1.9122532558143e-06	4.21879862503111e-05
ano10	ano10	213.765825088789	2.5073170119038	0.246727690694944	10.1622846014632	2.92149128451394e-24	2.01392366591167e-21
